uttid,wav_path,transcription,length_seconds
BAC009S0345W0456,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0345W0456.wav,"{'uttid': 'BAC009S0345W0456', 'text': '被路边监控系统拍摄到', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0345W0456.wav', 'rtf': '0.0091'}",3.564
BAC009S0020W0161,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0020W0161.wav,"{'uttid': 'BAC009S0020W0161', 'text': 'AN ALLY HAS BEEN SLAIN', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0020W0161.wav', 'rtf': '0.0091'}",3.009
BAC009S0338W0226,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0338W0226.wav,"{'uttid': 'BAC009S0338W0226', 'text': '第二天一般面试有压力', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0338W0226.wav', 'rtf': '0.0091'}",2.953
BAC009S0252W0295,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0252W0295.wav,"{'uttid': 'BAC009S0252W0295', 'text': '长时间收集健康数据', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0252W0295.wav', 'rtf': '0.0091'}",2.954
BAC009S0020W0147,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0020W0147.wav,"{'uttid': 'BAC009S0020W0147', 'text': '你咋不问我我想问你一个问题', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0020W0147.wav', 'rtf': '0.0091'}",3.144
BAC009S0055W0325,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0055W0325.wav,"{'uttid': 'BAC009S0055W0325', 'text': '维护消费者的合法权益', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0055W0325.wav', 'rtf': '0.0091'}",2.908
BAC009S0227W0389,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0227W0389.wav,"{'uttid': 'BAC009S0227W0389', 'text': 'SEE家庭模式开始新的发展', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0227W0389.wav', 'rtf': '0.0091'}",3.528
BAC009S0353W0251,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0353W0251.wav,"{'uttid': 'BAC009S0353W0251', 'text': '清洁生产评价指标出炉', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0353W0251.wav', 'rtf': '0.0091'}",3.478
BAC009S0167W0296,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0167W0296.wav,"{'uttid': 'BAC009S0167W0296', 'text': '以减少数据流量的启动', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0167W0296.wav', 'rtf': '0.0091'}",3.5
BAC009S0163W0204,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0163W0204.wav,"{'uttid': 'BAC009S0163W0204', 'text': '产业结构趋近于平衡', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0163W0204.wav', 'rtf': '0.0091'}",3.138
BAC009S0250W0131,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0250W0131.wav,"{'uttid': 'BAC009S0250W0131', 'text': '根据目前的销售数据', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0250W0131.wav', 'rtf': '0.0091'}",2.551
BAC009S0718W0189,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0718W0189.wav,"{'uttid': 'BAC009S0718W0189', 'text': '请问一下有什么可以 RECOMMENDED的', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0718W0189.wav', 'rtf': '0.0091'}",4.382
BAC009S0708W0189,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0708W0189.wav,"{'uttid': 'BAC009S0708W0189', 'text': '天津的最新 CITY好吃', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0708W0189.wav', 'rtf': '0.0091'}",2.824
BAC009S0129W0403,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0129W0403.wav,"{'uttid': 'BAC009S0129W0403', 'text': '始终会保持一定的压力', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0129W0403.wav', 'rtf': '0.0091'}",2.705
BAC009S0215W0227,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0215W0227.wav,"{'uttid': 'BAC009S0215W0227', 'text': '我跟你说个关系的朋友', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0215W0227.wav', 'rtf': '0.0091'}",2.725
BAC009S0357W0184,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0357W0184.wav,"{'uttid': 'BAC009S0357W0184', 'text': '二零一五年启动海外业务', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0357W0184.wav', 'rtf': '0.0091'}",3.255
BAC009S0350W0217,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0350W0217.wav,"{'uttid': 'BAC009S0350W0217', 'text': '而今测试纸测试结果', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0350W0217.wav', 'rtf': '0.0091'}",3.879
BAC009S0113W0192,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0113W0192.wav,"{'uttid': 'BAC009S0113W0192', 'text': '原告现场检查情况严格', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0113W0192.wav', 'rtf': '0.0091'}",3.882
BAC009S0422W0139,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0422W0139.wav,"{'uttid': 'BAC009S0422W0139', 'text': '今年总体行情调整', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0422W0139.wav', 'rtf': '0.0091'}",2.547
BAC009S0203W0311,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0203W0311.wav,"{'uttid': 'BAC009S0203W0311', 'text': '加上智能的控制平衡', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0203W0311.wav', 'rtf': '0.0091'}",3.482
BAC009S0718W0209,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0718W0209.wav,"{'uttid': 'BAC009S0718W0209', 'text': '如何正当防卫正当 LOSING', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0718W0209.wav', 'rtf': '0.0091'}",3.534
BAC009S0709W0336,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0709W0336.wav,"{'uttid': 'BAC009S0709W0336', 'text': '我们是一群小小的羊小小的羊儿都很善良', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0709W0336.wav', 'rtf': '0.0091'}",3.889
BAC009S0192W0470,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0192W0470.wav,"{'uttid': 'BAC009S0192W0470', 'text': '医生正在 READ孕妇检查', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0192W0470.wav', 'rtf': '0.0091'}",4.002
BAC009S0517W0256,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0517W0256.wav,"{'uttid': 'BAC009S0517W0256', 'text': '我们现有这样的设备', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0517W0256.wav', 'rtf': '0.0091'}",2.731
BAC009S0706W0246,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0706W0246.wav,"{'uttid': 'BAC009S0706W0246', 'text': '十二五怎样控制指标', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0706W0246.wav', 'rtf': '0.0091'}",3.02
BAC009S0715W0294,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0715W0294.wav,"{'uttid': 'BAC009S0715W0294', 'text': '但特斯拉如果停滞的话', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0715W0294.wav', 'rtf': '0.0091'}",3.474
BAC009S0110W0269,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0110W0269.wav,"{'uttid': 'BAC009S0110W0269', 'text': '但由于数据中心终端', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0110W0269.wav', 'rtf': '0.0091'}",3.401
BAC009S0358W0333,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0358W0333.wav,"{'uttid': 'BAC009S0358W0333', 'text': '从不 BUY书籍更不 BUY书', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0358W0333.wav', 'rtf': '0.0091'}",3.11
BAC009S0359W0309,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0359W0309.wav,"{'uttid': 'BAC009S0359W0309', 'text': '此时不做数据不想 SAID', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0359W0309.wav', 'rtf': '0.0091'}",2.971
BAC009S0214W0191,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0214W0191.wav,"{'uttid': 'BAC009S0214W0191', 'text': '至于何时启动 TOOL看', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0214W0191.wav', 'rtf': '0.0091'}",3.289
BAC009S0181W0140,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0181W0140.wav,"{'uttid': 'BAC009S0181W0140', 'text': '双方就可能走这种模式', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0181W0140.wav', 'rtf': '0.0091'}",3.433
BAC009S0019W0276,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0019W0276.wav,"{'uttid': 'BAC009S0019W0276', 'text': '首先就是数据的安全隐私', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0019W0276.wav', 'rtf': '0.0091'}",3.973
BAC009S0243W0214,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0243W0214.wav,"{'uttid': 'BAC009S0243W0214', 'text': '应当纳入新基金法的调整', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0243W0214.wav', 'rtf': '0.0091'}",3.437
BAC009S0665W0462,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0665W0462.wav,"{'uttid': 'BAC009S0665W0462', 'text': '目前闲下已被警方禁止', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0665W0462.wav', 'rtf': '0.0091'}",3.335
BAC009S0146W0122,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0146W0122.wav,"{'uttid': 'BAC009S0146W0122', 'text': '部分城市去化压力尚存', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0146W0122.wav', 'rtf': '0.0091'}",3.897
BAC009S0073W0195,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0073W0195.wav,"{'uttid': 'BAC009S0073W0195', 'text': '请注意倒车请注意倒车', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0073W0195.wav', 'rtf': '0.0091'}",3.334
BAC009S0177W0186,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0177W0186.wav,"{'uttid': 'BAC009S0177W0186', 'text': '经济下行压力无从 SHARE', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0177W0186.wav', 'rtf': '0.0091'}",3.362
BAC009S0720W0161,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0720W0161.wav,"{'uttid': 'BAC009S0720W0161', 'text': '去去去积极的去爱你', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0720W0161.wav', 'rtf': '0.0091'}",3.063
BAC009S0205W0247,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0205W0247.wav,"{'uttid': 'BAC009S0205W0247', 'text': '协同 CAUSE各类污染物', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0205W0247.wav', 'rtf': '0.0091'}",3.162
BAC009S0207W0212,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0207W0212.wav,"{'uttid': 'BAC009S0207W0212', 'text': '自东来真正喜好表明', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0207W0212.wav', 'rtf': '0.0091'}",2.995
BAC009S0141W0194,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0141W0194.wav,"{'uttid': 'BAC009S0141W0194', 'text': '生产更多能达标的车型', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0141W0194.wav', 'rtf': '0.0091'}",2.783
BAC009S0078W0238,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0078W0238.wav,"{'uttid': 'BAC009S0078W0238', 'text': 'EAT过你怎样生产假药', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0078W0238.wav', 'rtf': '0.0091'}",3.041
BAC009S0098W0238,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0098W0238.wav,"{'uttid': 'BAC009S0098W0238', 'text': 'AN ALLY HAS BEEN SLAIN', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0098W0238.wav', 'rtf': '0.0091'}",3.494
BAC009S0029W0217,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0029W0217.wav,"{'uttid': 'BAC009S0029W0217', 'text': '央行发布的数据显示', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0029W0217.wav', 'rtf': '0.0091'}",2.864
BAC009S0017W0124,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0017W0124.wav,"{'uttid': 'BAC009S0017W0124', 'text': '质量 COMMITMENT男女之间问题', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0017W0124.wav', 'rtf': '0.0091'}",3.187
BAC009S0085W0128,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0085W0128.wav,"{'uttid': 'BAC009S0085W0128', 'text': '据中原地产数据显示', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0085W0128.wav', 'rtf': '0.0091'}",3.282
BAC009S0709W0303,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0709W0303.wav,"{'uttid': 'BAC009S0709W0303', 'text': '我方高地防御塔正在被攻击', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0709W0303.wav', 'rtf': '0.0091'}",3.119
BAC009S0343W0393,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0343W0393.wav,"{'uttid': 'BAC009S0343W0393', 'text': '维护宪法和法律的权威', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0343W0393.wav', 'rtf': '0.0091'}",3.703
BAC009S0351W0253,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0351W0253.wav,"{'uttid': 'BAC009S0351W0253', 'text': '生产最新型的传感器', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0351W0253.wav', 'rtf': '0.0091'}",3.345
BAC009S0192W0215,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0192W0215.wav,"{'uttid': 'BAC009S0192W0215', 'text': '建立有效的监测体系', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0192W0215.wav', 'rtf': '0.0091'}",3.495
BAC009S0706W0188,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0706W0188.wav,"{'uttid': 'BAC009S0706W0188', 'text': '深圳最轻松 DO保暖', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0706W0188.wav', 'rtf': '0.0091'}",2.682
BAC009S0360W0385,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0360W0385.wav,"{'uttid': 'BAC009S0360W0385', 'text': '实现主主动 PAY是指的', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0360W0385.wav', 'rtf': '0.0091'}",4.33
BAC009S0514W0216,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0514W0216.wav,"{'uttid': 'BAC009S0514W0216', 'text': '你没说这星期的中午有没有', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0514W0216.wav', 'rtf': '0.0091'}",2.915
BAC009S0113W0154,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0113W0154.wav,"{'uttid': 'BAC009S0113W0154', 'text': '国家统计局数据显示', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0113W0154.wav', 'rtf': '0.0091'}",3.265
BAC009S0710W0191,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0710W0191.wav,"{'uttid': 'BAC009S0710W0191', 'text': '洗衣液不仅可以 COLLOCATION', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0710W0191.wav', 'rtf': '0.0091'}",3.066
BAC009S0217W0236,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0217W0236.wav,"{'uttid': 'BAC009S0217W0236', 'text': '并向社会公布监测结果', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0217W0236.wav', 'rtf': '0.0091'}",3.482
BAC009S0704W0313,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0704W0313.wav,"{'uttid': 'BAC009S0704W0313', 'text': '拒不完全屏蔽自己的检测', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0704W0313.wav', 'rtf': '0.0091'}",3.389
BAC009S0722W0217,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0722W0217.wav,"{'uttid': 'BAC009S0722W0217', 'text': '但是这个 FEELING可以检测出来', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0722W0217.wav', 'rtf': '0.0091'}",2.875
BAC009S0596W0378,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0596W0378.wav,"{'uttid': 'BAC009S0596W0378', 'text': 'AN ALLY HAS BEEN SLAIN', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0596W0378.wav', 'rtf': '0.0091'}",3.144
BAC009S0136W0321,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0136W0321.wav,"{'uttid': 'BAC009S0136W0321', 'text': '系统才会实时展现出来', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0136W0321.wav', 'rtf': '0.0091'}",2.811
BAC009S0599W0158,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0599W0158.wav,"{'uttid': 'BAC009S0599W0158', 'text': '各地有点风湿病症状', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0599W0158.wav', 'rtf': '0.0091'}",2.683
BAC009S0706W0282,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0706W0282.wav,"{'uttid': 'BAC009S0706W0282', 'text': '但是我从来没有玩过', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0706W0282.wav', 'rtf': '0.0091'}",2.992
BAC009S0353W0183,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0353W0183.wav,"{'uttid': 'BAC009S0353W0183', 'text': '沪深两市近期大幅调整', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0353W0183.wav', 'rtf': '0.0091'}",2.748
BAC009S0150W0398,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0150W0398.wav,"{'uttid': 'BAC009S0150W0398', 'text': '在如此巨大的压力下', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0150W0398.wav', 'rtf': '0.0091'}",2.584
BAC009S0019W0258,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0019W0258.wav,"{'uttid': 'BAC009S0019W0258', 'text': '因为城市已经永远长住', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0019W0258.wav', 'rtf': '0.0091'}",3.454
BAC009S0716W0364,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0716W0364.wav,"{'uttid': 'BAC009S0716W0364', 'text': '后来再也调整不回来', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0716W0364.wav', 'rtf': '0.0091'}",3.084
BAC009S0711W0130,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0711W0130.wav,"{'uttid': 'BAC009S0711W0130', 'text': '整体运行呈上行趋势', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0711W0130.wav', 'rtf': '0.0091'}",3.494
BAC009S0118W0133,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0118W0133.wav,"{'uttid': 'BAC009S0118W0133', 'text': '购房成本进一步降低', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0118W0133.wav', 'rtf': '0.0091'}",2.846
BAC009S0659W0279,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0659W0279.wav,"{'uttid': 'BAC009S0659W0279', 'text': '这 IS不 IS八个月以上的正常', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0659W0279.wav', 'rtf': '0.0091'}",2.902
BAC009S0218W0458,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0218W0458.wav,"{'uttid': 'BAC009S0218W0458', 'text': '目前泄露已得到控制', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0218W0458.wav', 'rtf': '0.0091'}",3.083
BAC009S0243W0438,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0243W0438.wav,"{'uttid': 'BAC009S0243W0438', 'text': '游泳馆现已经暂停 PLAN', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0243W0438.wav', 'rtf': '0.0091'}",3.823
BAC009S0347W0455,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0347W0455.wav,"{'uttid': 'BAC009S0347W0455', 'text': '但因为电梯没有停止', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0347W0455.wav', 'rtf': '0.0091'}",2.75
BAC009S0067W0247,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0067W0247.wav,"{'uttid': 'BAC009S0067W0247', 'text': '制定了严格的法律责任', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0067W0247.wav', 'rtf': '0.0091'}",3.335
BAC009S0211W0242,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0211W0242.wav,"{'uttid': 'BAC009S0211W0242', 'text': '各家的操作模式如何', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0211W0242.wav', 'rtf': '0.0091'}",3.216
BAC009S0340W0165,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0340W0165.wav,"{'uttid': 'BAC009S0340W0165', 'text': '大姨妈就是控制不了你的饮食', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0340W0165.wav', 'rtf': '0.0091'}",2.415
BAC009S0134W0296,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0134W0296.wav,"{'uttid': 'BAC009S0134W0296', 'text': '现代的智能手机设备', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0134W0296.wav', 'rtf': '0.0091'}",3.292
BAC009S0065W0319,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0065W0319.wav,"{'uttid': 'BAC009S0065W0319', 'text': '都在模仿秦始皇的 SHOES', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0065W0319.wav', 'rtf': '0.0091'}",2.864
BAC009S0004W0328,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0004W0328.wav,"{'uttid': 'BAC009S0004W0328', 'text': '我方禁用英雄', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0004W0328.wav', 'rtf': '0.0091'}",2.346
BAC009S0337W0151,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0337W0151.wav,"{'uttid': 'BAC009S0337W0151', 'text': '根据这份指引与 MEDIUM查询', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0337W0151.wav', 'rtf': '0.0091'}",4.149
BAC009S0360W0203,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0360W0203.wav,"{'uttid': 'BAC009S0360W0203', 'text': '凌晨和夜色的情况 SAID', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0360W0203.wav', 'rtf': '0.0091'}",4.466
BAC009S0004W0127,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0004W0127.wav,"{'uttid': 'BAC009S0004W0127', 'text': '谢谢你谢谢你', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0004W0127.wav', 'rtf': '0.0091'}",2.431
BAC009S0025W0461,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0025W0461.wav,"{'uttid': 'BAC009S0025W0461', 'text': '我看你怎么办我看你怎么办', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0025W0461.wav', 'rtf': '0.0091'}",3.759
BAC009S0522W0196,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0522W0196.wav,"{'uttid': 'BAC009S0522W0196', 'text': '会根据具体情况做调整', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0522W0196.wav', 'rtf': '0.0091'}",3.711
BAC009S0176W0157,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0176W0157.wav,"{'uttid': 'BAC009S0176W0157', 'text': '对于不做某些事情', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0176W0157.wav', 'rtf': '0.0091'}",2.827
BAC009S0115W0153,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0115W0153.wav,"{'uttid': 'BAC009S0115W0153', 'text': '国家统计局的数据显示', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0115W0153.wav', 'rtf': '0.0091'}",3.337
BAC009S0513W0226,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0513W0226.wav,"{'uttid': 'BAC009S0513W0226', 'text': '就已经觉得压力颇大', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0513W0226.wav', 'rtf': '0.0091'}",3.035
BAC009S0232W0140,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0232W0140.wav,"{'uttid': 'BAC009S0232W0140', 'text': '从九月份的数据来看', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0232W0140.wav', 'rtf': '0.0091'}",2.867
BAC009S0113W0262,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0113W0262.wav,"{'uttid': 'BAC009S0113W0262', 'text': '全部智能和穿戴设备工厂', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0113W0262.wav', 'rtf': '0.0091'}",3.247
BAC009S0102W0332,audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0102W0332.wav,"{'uttid': 'BAC009S0102W0332', 'text': '这个头就是穿戴设备', 'wav': 'audio/output_wavs_noisy_factory-machine-noise_SNR30/BAC009S0102W0332.wav', 'rtf': '0.0091'}",3.412
